Gene_Name	logFC	logCPM	PValue
PAC:17816625	0	3.278514780294912	1
PAC:17816626	0.9180845744465534	3.324123293026334	1
PAC:17816627	0	3.278514780294912	1
PAC:17816628	0	3.278514780294912	1
PAC:17816629	0.5881266785698779	3.4563804352688248	0.9794039107095381
PAC:17816630	-0.09731478876565208	4.152943311890888	0.8571073910298351
PAC:17816631	-1.87308198759717	3.372264573185383	0.320147303873286
PAC:17816632	1.6091534213238579	3.606008542616545	0.4972990503846745
PAC:17816633	2.663716926619787	3.5331258447689926	0.09359845627079924
PAC:17816635	0	3.278514780294912	1
PAC:17816636	0.48312289669518443	4.632651373749357	0.511279025339193
PAC:17816637	0	3.278514780294912	1
PAC:17816638	0.44240346749304577	4.871453621293163	0.46818529901092437
PAC:17816639	2.391292895505922	3.492599533409641	0.24158019737214048
PAC:17816640	1.4789077193166067	3.3739940045520407	0.7266308370555207
PAC:17816641	0.9180845744465534	3.324123293026334	1
PAC:17816642	0.15909700790216572	10.506043230849139	0.668601843626975
PAC:17816643	0	3.278514780294912	1
PAC:17816644	-2.559227630320844	3.9653837654438426	0.006444231112977872
PAC:17816645	0.0911477783511837	7.715806764169229	0.8025609131721421
PAC:17816646	-0.47203523994683344	3.8700121757580495	0.7033408978402379
PAC:17816647	2.0064828218905784	3.427529329213476	0.5570227887509263
PAC:17816648	3.8691580367944964	3.8756909264741144	0.006727491392087855
PAC:17816649	-0.02542054920853359	6.167960001678704	0.9088782063401063
PAC:17816650	0.11070673290214697	5.275714190632016	0.8672428645141804
PAC:17816651	0	3.278514780294912	1
PAC:17816652	1.4051147245424476	3.36791410912887	0.8681636878779562
PAC:17816653	0	3.278514780294912	1
PAC:17816654	0	3.278514780294912	1
PAC:17816655	-0.2574939148492737	3.9997527088384786	0.7153231878549089
PAC:17816656	-0.04044736254475768	3.9627083233274103	0.9945159880744687
PAC:17816657	-1.3811208292186627	3.7637123744604106	0.16297494904906928
PAC:17816658	0	3.278514780294912	1
PAC:17816659	0.5039633973382662	3.5767469884225798	0.8772645235651947
PAC:17816660	-1.2463908177154464	3.3278050738437024	0.8000000000000022
PAC:17816661	0	3.278514780294912	1
PAC:17816662	0.9745255684915186	3.329895184488033	1
PAC:17816663	-0.5179358991368367	4.31963318660068	0.5044605300435109
