Gene_Name	logFC	logCPM	PValue
PAC:17816625	0	3.1393476797383477	1
PAC:17816626	0.9998353509439247	3.1862413708571276	1
PAC:17816627	0	3.1393476797383477	1
PAC:17816628	-1.099646433232421	3.184921240321751	0.800000000000087
PAC:17816629	-0.5116056038454824	3.4372784651282	0.9098110030909603
PAC:17816630	0.22055282839631601	4.031464583704111	0.8650663791401674
PAC:17816631	-1.719793107150711	3.229061876365819	0.4724050830194955
PAC:17816632	1.2510472678359748	3.4986205413100593	0.6235801229091286
PAC:17816633	-1.3829622073659014	3.886083174879611	0.03918362935391188
PAC:17816635	0	3.1393476797383477	1
PAC:17816636	0.3010569892072681	4.619461498581552	0.5782222873389786
PAC:17816637	0	3.1393476797383477	1
PAC:17816638	0.8792404021053813	4.73702049937792	0.06698670963325921
PAC:17816639	0.387731553786193	3.4762145339674664	1
PAC:17816640	1.5852861589481857	3.236172905126127	0.721812409242467
PAC:17816641	-0.7647561297692144	3.273038395002094	0.7428056825358236
PAC:17816642	-0.301455124095056	10.712390059035771	0.35155460272371164
PAC:17816643	-1.0996397330059544	3.1847873563381532	0.800000000000087
PAC:17816644	-1.9902798357272908	3.7377162917643876	0.009853310957282656
PAC:17816645	-1.005655501494965	8.250601230328407	4.985610959448843e-8
PAC:17816646	-0.9150055535143365	3.922824048014696	0.23534584775282866
PAC:17816647	0.3476615829618282	3.36904954036153	1
PAC:17816648	0.4279538610949577	4.0399712174027265	0.6489246982179919
PAC:17816649	0.4956860723174074	5.999373771276011	0.11332120507555449
PAC:17816650	-0.5574264585274731	5.511193818160703	0.11773975463949715
PAC:17816651	-1.0996390130153844	3.1847730171251327	0.800000000000087
PAC:17816652	1.5095982177951925	3.232293482999864	0.8228740670181477
PAC:17816653	0	3.1393476797383477	1
PAC:17816654	0	3.1393476797383477	1
PAC:17816655	0.6086510640329916	3.791561739335031	0.5922301283087873
PAC:17816656	-0.925637273887245	4.123951166854265	0.15738955282295133
PAC:17816657	-1.7657585290406925	3.8008337300789408	0.024896936548810797
PAC:17816658	0	3.1393476797383477	1
PAC:17816659	-0.928443183394457	3.6782586291510087	0.24035525998101376
PAC:17816660	0	3.1393476797383477	1
PAC:17816661	0	3.1393476797383477	1
PAC:17816662	1.0267234009651172	3.1901019797199077	1
PAC:17816663	-0.9126766335752073	4.401755232370919	0.0933378594800892
PAC:17816664	-2.9248162541921987	4.396198453368528	3.410596707780494e-5
PAC:17816665	0.6053251468454784	3.4017593825931898	1
PAC:17816666	-1.4017387474873357	3.803316674909882	0.14699264789485503
PAC:17816667	0.9998407470471915	3.1863728163103837	1
PAC:17816668	0	3.1393476797383477	1
PAC:17816669	0.5398477616538554	8.0134857351151	0.0050512739385065834
PAC:17816670	0	3.1393476797383477	1
PAC:17816672	1.1281579478408168	7.368292035395493	1.1702658722273563e-6
PAC:17816674	0	3.1393476797383477	1
PAC:17816686	0	3.1393476797383477	1
PAC:17816687	-1.2820855999100296	3.8583285129187064	0.0436500555139149
PAC:17816688	-0.09705807187319673	3.2329733964872203	1
PAC:17816689	0	3.1393476797383477	1
PAC:17816690	-2.478213101255947	3.3130086131620886	0.0522097212159464
PAC:17816691	0.9998353509439247	3.1862413708571276	1
PAC:17816692	0.9998353509439247	3.1862413708571276	1
PAC:17816693	-0.5957715496270458	3.6181634031757572	0.5370413464599568
PAC:17816694	0	3.1393476797383477	1
PAC:17816695	1.5654105059847032	5.15273486984016	0.03227942414635908
PAC:17816696	-1.3985386729395237	3.841887519923411	0.18752630250945151
PAC:17816697	-1.7475670193968653	3.3939674351444933	0.17428267959755134
PAC:17816698	-0.8841743315438901	3.402760402444172	0.6440171761566029
PAC:17816699	-1.0302981751021474	3.611000728517665	0.21553162486572572
PAC:17816700	-1.0996397330059544	3.1847873563381532	0.800000000000087
PAC:17816701	-1.505346796565983	3.8300392549113256	0.05388193560273609
PAC:17816702	-1.099642789444981	3.184848330637148	0.800000000000087
PAC:17816713	0.4850590655585538	3.2743156771988664	1
PAC:17816714	0.2532467453072799	5.205460094571888	0.6101967499687829
PAC:17816715	-0.8744633924575663	3.73946833769483	0.2893896145730621
PAC:17816716	0.8318527195970481	4.178248257621674	0.2327686675630241
PAC:17816718	-0.5040746432034309	3.4346834072804033	0.9110774327940817
PAC:17816719	-1.718694585265867	3.2290232928048668	0.47493240803304065
PAC:17816720	0	3.1393476797383477	1
PAC:17816721	0	3.1393476797383477	1
PAC:17816722	-0.09979388679918408	3.2305859076160193	1
PAC:17816723	0	3.1393476797383477	1
PAC:17816724	-0.48941875696198667	3.4374118962175166	0.9109677411413148
PAC:17816725	0	3.1393476797383477	1
PAC:17816726	0.16357481767386542	3.4415491745961084	1
PAC:17816727	0	3.1393476797383477	1
PAC:17816728	-0.7165064669682968	3.2730554049794778	0.7040542824788664
PAC:17816729	-1.1470215032372884	3.318184481747566	0.35857370530160143
PAC:17816730	0	3.1393476797383477	1
PAC:17816731	0.41219694585196404	3.473717026781966	0.8534255453690024
PAC:17816732	-1.596177929832155	5.445846843931346	6.738655422320794e-6
PAC:17816733	1.5071260920340974	4.0809799047723665	0.07961975515601048
PAC:17816734	0.22604125640511324	8.745383683578021	0.5853121935644002
PAC:17816735	-1.1736367212263203	3.5464010518533655	0.22862889815558235
PAC:17816736	-2.294492791905877	3.6759965512677053	0.00266253434098015
PAC:17816737	-0.24364572083013178	3.860339200418629	0.7234782585774386
PAC:17816738	0	3.1393476797383477	1
PAC:17816739	1.8467149461720027	7.242708198516305	1.8068884502687992e-8
PAC:17816740	1.534076105020341	4.306564264837737	0.028821004058923263
PAC:17816741	1.8085632492168477	4.099799333836902	0.020212292586470643
PAC:17816742	1.6527162950832974	5.059745585034027	3.6884345102562727e-4
PAC:17816743	-0.7491772931574282	3.475314886446749	0.5979493302321293
PAC:17816744	0	3.1393476797383477	1
PAC:17816745	1.9391521064533968	3.275754581502648	0.4969040968714507
PAC:17816746	0	3.1393476797383477	1
PAC:17816747	-0.43220000229681643	5.040928801400153	0.4168777857018046
PAC:17816748	0.025516639792398915	5.015796150426763	0.9940505746235616
PAC:17816750	1.221959883430954	3.3614734826826758	0.67411539647823
PAC:17816751	-1.3939601184649328	3.4709243579655293	0.2172609831791732
PAC:17816752	-0.8058048594155522	4.260005152269638	0.1301937234669743
PAC:17816753	0.9381559414146757	4.29130505985263	0.14173237423470697
PAC:17816754	-0.0998036620714595	3.230183064451179	1
PAC:17816755	-1.7163418799052235	3.228804612051746	0.3200904935412774
PAC:17816756	-0.5590004030662803	8.05134277337687	0.0026748327236885347
PAC:17816757	1.003000187863661	3.188678715649044	1
PAC:17816758	-0.8927559967043774	4.880481539798174	0.05029814074686815
PAC:17816759	-2.147002694727928	3.2716931814997214	0.12810859907249655
PAC:17816760	1.605320176099121	3.890340731809145	0.06017242185145288
PAC:17816761	-0.36696361289503626	3.6535050465792698	0.6809775685818753
PAC:17816762	0.8339683569840808	6.5364071799664085	0.0012581065125945247
PAC:17816763	0.47506125789417836	3.839520940271049	0.813610877461752
PAC:17816764	-0.08446910255449358	3.2344515178140183	1
PAC:17816765	0	3.1393476797383477	1
PAC:17816766	-1.0996509737649625	3.1850124269490276	0.800000000000087
PAC:17816767	0.6580952470896906	3.5206101033693114	0.6528398226945047
PAC:17816768	-2.1437701625034538	3.271324526987591	0.16359349076021384
PAC:17816769	-0.09950655517092354	3.2320644887549514	1
PAC:17816770	-0.8616752722402713	3.8453320989691537	0.31978600477995195
PAC:17816771	-1.0996397330059544	3.1847873563381532	0.800000000000087
PAC:17816773	-1.9742117570590447	3.4340184785388854	0.08234997538884235
PAC:17816774	-1.7163574771110488	3.229113478381038	0.3200904935412774
PAC:17816775	-0.7164268401124517	3.275523324378726	0.7040542824788664
PAC:17816776	0.7525863967265104	3.549812465165434	0.8731212088578955
PAC:17816779	3.9422778326753307	4.937754203867912	3.7195292541879166e-10
PAC:17816780	0	3.1393476797383477	1
PAC:17816782	-1.099646433232421	3.184921240321751	0.800000000000087
PAC:17816783	1.2595109433958818	6.723678865491161	0.018967652532946935
PAC:17816784	0.2967361744111179	3.3648072865936447	1
PAC:17816790	-0.4645849018154455	4.148650162049148	0.5440132206815899
PAC:17816791	0.24155321325882076	7.44692441865159	0.5644376524036286
PAC:17816792	0.7186670775653518	4.15090313787239	0.4539266571119973
PAC:17816793	0	3.1393476797383477	1
PAC:17816794	-0.5401313744704067	4.171955868507902	0.4226664909369905
PAC:17816795	0.6881923992703398	4.546196026138382	0.24778610963575237
PAC:17816796	-0.8634316924750803	4.095147961905046	0.21071058691938566
PAC:17816797	0.24645890391274883	8.739421286593842	0.2576631971379221
PAC:17816798	0	3.1393476797383477	1
PAC:17816799	-0.8679366952704786	3.933894315610422	0.3471123514071193
PAC:17816800	-0.4584530013798719	3.510231636262927	0.8258016588797429
PAC:17816801	0.17466851278410458	3.4396849873340747	1
PAC:17816802	-0.16265053533794988	3.5526966471237857	1
PAC:17816803	0.16734675077335004	5.908188142831206	0.6954443719847165
PAC:17816804	-3.3426348534301495	3.467433518762986	0.0033302817343918963
PAC:17816805	2.3216677463965527	3.3228752242135826	0.2593954619538561
PAC:17816806	-1.2359111549701622	4.300320233098384	0.04126480372293561
PAC:17816807	-0.42662945126314683	3.821424868503606	0.6062586992838561
PAC:17816808	-0.7165100329730789	3.2731255525777057	0.7040542824788664
PAC:17816809	-1.099642789444981	3.184848330637148	0.800000000000087
PAC:17816810	-3.342155232780075	3.4669540832952994	0.00783204701581122
PAC:17816811	1.5847062303950372	3.2319649850904044	0.7200904935412447
PAC:17816812	1.240217736830577	3.775684853874525	0.11976248783132991
PAC:17816813	-0.1832520835617317	4.3600057330069575	0.7835577989766778
PAC:17816814	0.02702091376600281	10.825107111322593	0.8431110331715281
PAC:17816815	-0.18092414838265714	3.3158382531915245	1
PAC:17816816	-1.7474087742453588	3.397216637546881	0.17428267959755134
PAC:17816817	-1.083795191190996	3.8041663551870872	0.1625272286984762
PAC:17816818	-0.09798055000769906	3.232673792723248	1
PAC:17816819	0.15975915771065516	3.829058159489149	0.9922299847813493
PAC:17816820	-0.1874731956138066	3.6870606606096974	0.8686368152879628
PAC:17816821	0	3.1393476797383477	1
PAC:17816822	-0.03913385459915816	3.846764440037054	1
PAC:17816824	-1.0185511678576993	4.351052835773537	0.0769867276446836
PAC:17816825	0.9998353509439247	3.1862413708571276	1
PAC:17816826	0	3.1393476797383477	1
PAC:17816827	0	3.1393476797383477	1
PAC:17816829	0	3.1393476797383477	1
PAC:17816830	0.36709073136055126	4.84516657077844	0.6118160478927217
PAC:17816834	1.2515009161102166	3.369996458857483	0.5337927278549688
PAC:17816835	0.9454243513888867	4.872440845128394	0.052604921641044695
PAC:17816836	0.4850597971626163	3.274657119484932	1
PAC:17816837	0.9998489026457968	3.1865729143084125	1
PAC:17816838	-0.8484009597613338	3.5820885563864078	0.33291820386076626
PAC:17816839	-0.36857600584140926	3.6530578828279685	0.6861357687584796
PAC:17816840	-0.7082053986518739	4.455394675615988	0.32213771508766675
PAC:17816841	2.296971421500565	3.578734982591704	0.09572524473070741
PAC:17816842	0.9998353509439247	3.1862413708571276	1
PAC:17816843	0.28910976980849623	3.3632317046176063	1
PAC:17816844	1.6084971354496072	3.2398834324634853	0.7345616052959373
PAC:17816845	0	3.1393476797383477	1
PAC:17816848	0.2705185032066625	3.361378924800253	1
PAC:17816849	-2.1495119361298847	3.271852515559453	0.16481039095787944
PAC:17816850	0.4851279734678307	3.276066321009025	1
PAC:17816851	0	3.1393476797383477	1
PAC:17816852	0.6333441599384372	3.4100326460664925	0.8668022388933557
PAC:17816853	0.9998407470471915	3.1863728163103837	1
PAC:17816864	0	3.1393476797383477	1
PAC:17816865	-2.3392954669278043	4.900171303749211	8.569941132634809e-7
PAC:17816867	0.9998353509439247	3.1862413708571276	1
PAC:17816868	0	3.1393476797383477	1
PAC:17816875	0	3.1393476797383477	1
PAC:17816877	1.9997571373585836	3.2785746404132867	0.43216288155138255
PAC:17816878	0	3.1393476797383477	1
PAC:17816879	0.8447872041440283	3.5540207627339733	0.48216069553020824
PAC:17816881	-1.9743467370682504	3.4313965930993424	0.08209376940030046
PAC:17816882	0	3.1393476797383477	1
PAC:17816883	-1.0996509737649625	3.1850124269490276	0.800000000000087
PAC:17816884	-1.0996474060929506	3.184940746857208	0.800000000000087
PAC:17816885	-0.14850565728084708	10.238891427823065	0.19740373114759704
PAC:17816886	-1.7163584495214432	3.2291327705131145	0.3200904935412774
PAC:17816887	-1.0996509737649625	3.1850124269490276	0.800000000000087
