Gene_Name	logFC	logCPM	PValue
PAC:17816625	0	3.266911101190284	1
PAC:17816626	0.9243466539649514	3.3234534929970274	1
PAC:17816627	-1.8433876642460458	3.325412842655235	0.5000000000000364
PAC:17816628	0	3.266911101190284	1
PAC:17816629	-0.7831333607731562	3.534504175524083	0.7258471056295802
PAC:17816630	1.988590317273955	3.9875547780009284	0.20184677211184401
PAC:17816631	0	3.266911101190284	1
PAC:17816632	1.015295125925973	3.6585514009794613	0.962087845583088
PAC:17816633	-1.5912820189000938	3.8830205892646603	0.06650580059428936
PAC:17816635	0	3.266911101190284	1
PAC:17816636	2.2532651952676344	4.532033200694644	0.049973639051562414
PAC:17816637	-1.843385512885466	3.3253888909204528	0.5000000000000364
PAC:17816638	1.4315588747970478	4.805790002067803	0.06027319911296121
PAC:17816639	2.3988548924052533	3.5306057374716517	0.5981721464342943
PAC:17816640	-1.1433532448453465	3.490253717941852	0.52447494863139
PAC:17816641	-0.9198304590757347	3.3796540229414505	0.8736509946800345
PAC:17816642	-0.23240175982396444	10.615667929714943	0.573760415758615
PAC:17816643	0	3.266911101190284	1
PAC:17816644	-2.3779533573715828	3.7626941478037894	0.011222718615815263
PAC:17816645	-1.2484370045545754	8.161966542788143	1.6850206533721327e-7
PAC:17816646	-1.2279756837898517	3.9634667242970796	0.1730120379728602
PAC:17816647	0.1406830360807182	3.500625452913802	1
PAC:17816648	0.7674118603734069	4.094174606184372	0.7536715368672007
PAC:17816649	0.14141803660872082	6.122662870579346	0.8507425336503036
PAC:17816650	-0.04964968916921954	5.316411483908791	0.9699363426065682
PAC:17816651	0	3.266911101190284	1
PAC:17816652	1.3920681001709418	3.377424397724425	1
PAC:17816653	0	3.266911101190284	1
PAC:17816654	0	3.266911101190284	1
PAC:17816655	0.8097691557348462	3.887071785641676	0.7098375428107953
PAC:17816656	-1.5655790351182033	4.229863827639092	0.03140394554228811
PAC:17816657	-2.243224123520483	3.8473313624523455	0.009572189137078697
PAC:17816658	0	3.266911101190284	1
PAC:17816659	-0.6904100408353249	3.672157120609568	0.6510409888576715
PAC:17816660	0	3.266911101190284	1
PAC:17816661	0	3.266911101190284	1
PAC:17816662	-0.8905043769011178	3.3859962164642265	0.8474485179163177
PAC:17816663	-1.1758604942150988	4.406234556309258	0.08999561507142181
PAC:17816664	-2.679334999382152	4.069080992399049	0.026368070033106546
PAC:17816665	2.1988613434736086	3.4843229504174356	0.6331736878292186
PAC:17816666	-0.16361612726976713	3.636064293072543	0.9632564713184394
PAC:17816667	0.9243413161014136	3.3232942224585655	1
PAC:17816668	0	3.266911101190284	1
PAC:17816669	0.08176237392882572	8.162881744592761	0.7509800366501503
PAC:17816670	0	3.266911101190284	1
PAC:17816672	0.2510156604028337	7.644069065452523	0.40261790592838115
PAC:17816674	0	3.266911101190284	1
PAC:17816686	0	3.266911101190284	1
PAC:17816687	-2.084177083917484	3.9943738317871733	0.007751046348327302
PAC:17816688	0.9244300392255657	3.325885931669032	1
PAC:17816689	0	3.266911101190284	1
PAC:17816690	-1.8433876642460458	3.325412842655235	0.5000000000000364
PAC:17816691	0.9243466539649514	3.3234534929970274	1
PAC:17816692	-0.9204530773285226	3.3798582774651336	0.8731600152111326
PAC:17816693	-0.6896139718358737	3.677943515214024	0.666994463071889
PAC:17816694	-2.6269266006494294	3.381790476765078	0.12510704067403666
PAC:17816695	2.1987816381893004	5.29548172809114	0.05863593029013576
PAC:17816696	0.7866285545227285	3.60779088656179	1
PAC:17816697	-1.7025854239753735	3.4337903072092013	0.31266049992071904
PAC:17816698	-0.33336771647235625	3.4444154449519107	1
PAC:17816699	0.3236843049273488	3.5303224994614832	1
PAC:17816700	0	3.266911101190284	1
PAC:17816701	0.6079425452302845	3.585347503329224	1
PAC:17816702	-1.8433876642460458	3.325412842655235	0.5000000000000364
PAC:17816713	1.4831295672947302	3.3775894135889497	1
PAC:17816714	0.15324933815734643	5.264766067985191	0.8342915399438474
PAC:17816715	0.7672330174298377	3.6241803004858277	1
PAC:17816716	0.2647234124625436	4.353816187948294	0.9702218712833858
PAC:17816718	1.8272276032874433	3.429489769704583	0.9247533449806964
PAC:17816719	0	3.266911101190284	1
PAC:17816720	0	3.266911101190284	1
PAC:17816721	0	3.266911101190284	1
PAC:17816722	0.9243411766740561	3.323290074533594	1
PAC:17816723	0	3.266911101190284	1
PAC:17816724	0.018753265139713836	3.4858882826032507	1
PAC:17816725	-1.8433876642460458	3.325412842655235	0.5000000000000364
PAC:17816726	0.3529288964433094	3.5391244184373627	1
PAC:17816727	0	3.266911101190284	1
PAC:17816728	0.9243413161014136	3.3232942224585655	1
PAC:17816729	-2.5599565253900396	3.542814771378532	0.06447308306588898
PAC:17816730	0	3.266911101190284	1
PAC:17816731	-0.24110075364262779	3.6243803747526604	0.8911820638750029
PAC:17816732	-1.2888085085728966	5.1215760426186066	0.010882148649083778
PAC:17816733	1.2374716393109046	4.279497296294043	0.4202076584250982
PAC:17816734	1.0355331970553545	8.604668296898005	0.08103393161589569
PAC:17816735	0.021671940685339532	3.4871659601793543	1
PAC:17816736	-0.3568928131431006	3.4379486801095376	1
PAC:17816737	-0.26666335790421014	3.9091830078649012	0.8245999223543907
PAC:17816738	-2.6269266006494294	3.381790476765078	0.12510704067403666
PAC:17816739	1.5455979284229235	7.4732234968637075	0.00123703489797405
