Gene_Name	Direction_Differentially_Regulated
PAC:17823298	0
PAC:17823299	0
PAC:17823300	0
PAC:17823301	0
PAC:17823302	0
PAC:17823303	0
PAC:17823304	0
PAC:17823305	0
PAC:17823306	0
PAC:17823307	0
PAC:17823308	0
PAC:17823309	0
PAC:17823310	0
PAC:17823311	-1
PAC:17823312	0
PAC:17823313	0
PAC:17823314	0
PAC:17823315	0
PAC:17823316	0
PAC:17823317	0
PAC:17823318	0
PAC:17823319	0
PAC:17823320	0
PAC:17823321	0
PAC:17823322	0
PAC:17823323	0
PAC:17823324	0
PAC:17823325	0
PAC:17823326	0
PAC:17823327	0
PAC:17823328	0
PAC:17823329	0
PAC:17823330	0
PAC:17823331	0
PAC:17823332	0
PAC:17823333	0
PAC:17823334	0
PAC:17823335	0
PAC:17823336	0
PAC:17823337	0
PAC:17823339	0
PAC:17823340	0
PAC:17823341	0
PAC:17823342	0
PAC:17823343	0
PAC:17823344	0
PAC:17823345	0
PAC:17823346	0
PAC:17823347	0
PAC:17823349	0
PAC:17823350	0
PAC:17823351	0
PAC:17823352	0
PAC:17823353	-1
PAC:17823354	0
PAC:17823355	0
PAC:17823356	0
PAC:17823357	0
PAC:17823358	-1
PAC:17823359	0
PAC:17823360	0
PAC:17823361	0
PAC:17823362	0
PAC:17823363	0
PAC:17823364	0
PAC:17823365	0
PAC:17823366	0
PAC:17823367	0
PAC:17823368	0
PAC:17823369	0
PAC:17823371	0
PAC:17823373	0
PAC:17823374	0
PAC:17823376	0
PAC:17823377	0
PAC:17823381	0
PAC:17823382	0
PAC:17823383	0
PAC:17823384	0
PAC:17823385	0
PAC:17823386	0
PAC:17823387	0
PAC:17823388	0
PAC:17823389	0
PAC:17823390	0
PAC:17823391	0
PAC:17823392	0
PAC:17823393	-1
PAC:17823394	0
PAC:17823396	0
PAC:17823397	0
PAC:17823399	0
PAC:17823400	0
PAC:17823401	0
PAC:17823402	0
PAC:17823403	0
PAC:17823404	0
PAC:17823405	0
PAC:17823406	0
PAC:17823407	0
PAC:17823408	0
PAC:17823409	0
PAC:17823410	0
PAC:17823412	0
PAC:17823413	0
PAC:17823414	0
PAC:17823415	0
PAC:17823416	1
PAC:17823417	0
PAC:17823418	0
PAC:17823419	0
PAC:17823420	0
PAC:17823422	0
PAC:17823423	0
PAC:17823424	0
PAC:17823425	0
PAC:17823426	0
PAC:17823427	0
PAC:17823428	0
PAC:17823429	0
PAC:17823430	0
PAC:17823431	0
PAC:17823432	0
PAC:17823433	0
PAC:17823434	0
PAC:17823435	0
PAC:17823436	0
PAC:17823437	0
PAC:17823438	0
PAC:17823439	0
PAC:17823440	0
PAC:17823442	0
PAC:17823443	0
PAC:17823444	0
PAC:17823445	0
PAC:17823446	0
PAC:17823447	0
PAC:17823448	0
PAC:17823449	0
PAC:17823450	0
PAC:17823451	0
PAC:17823452	0
PAC:17823453	0
PAC:17823454	0
PAC:17823455	0
PAC:17823456	0
PAC:17823457	0
PAC:17823458	0
PAC:17823459	0
PAC:17823460	0
PAC:17823461	-1
PAC:17823462	0
PAC:17823463	0
PAC:17823464	0
PAC:17823465	0
PAC:17823466	0
PAC:17823467	0
PAC:17823468	0
PAC:17823469	0
PAC:17823470	0
PAC:17823471	0
PAC:17823472	0
PAC:17823473	0
PAC:17823474	0
PAC:17823475	0
PAC:17823476	0
PAC:17823477	0
PAC:17823478	0
PAC:17823479	0
PAC:17823480	0
PAC:17823481	0
PAC:17823482	0
PAC:17823483	0
PAC:17823484	0
PAC:17823485	0
PAC:17823486	0
PAC:17823487	0
PAC:17823488	0
PAC:17823489	0
PAC:17823490	0
PAC:17823491	0
PAC:17823492	0
PAC:17823493	0
PAC:17823494	0
PAC:17823495	0
PAC:17823496	0
PAC:17823497	0
PAC:17823498	0
PAC:17823499	0
PAC:17823500	0
PAC:17823501	0
PAC:17823502	0
PAC:17823503	0
PAC:17823504	0
PAC:17823505	0
PAC:17823506	0
PAC:17823507	0
PAC:17823508	0
PAC:17823509	0
PAC:17823510	0
PAC:17823511	0
PAC:17823512	0
PAC:17823514	0
PAC:17823516	0
PAC:17823517	0
PAC:17823519	0
PAC:17823521	0
PAC:17823522	0
PAC:17823523	0
PAC:17823524	0
PAC:17823525	0
PAC:17823526	0
PAC:17823527	0
PAC:17823528	0
PAC:17823529	0
PAC:17823530	0
PAC:17823531	0
PAC:17823532	0
PAC:17823533	0
PAC:17823534	0
PAC:17823535	0
PAC:17823536	0
PAC:17823537	-1
PAC:17823538	0
PAC:17823539	0
PAC:17823540	0
PAC:17823541	0
PAC:17823542	0
PAC:17823543	0
PAC:17823544	0
PAC:17823545	0
PAC:17823546	0
PAC:17823547	0
PAC:17823548	0
PAC:17823549	0
PAC:17823550	0
PAC:17823551	0
PAC:17823552	0
PAC:17823553	0
PAC:17823554	0
PAC:17823555	0
PAC:17823556	0
PAC:17823557	0
PAC:17823558	0
PAC:17823559	0
PAC:17823560	0
PAC:17823561	0
PAC:17823562	0
PAC:17823563	0
PAC:17823564	0
PAC:17823565	0
PAC:17823566	0
PAC:17823567	0
PAC:17823568	0
PAC:17823569	0
PAC:17823570	0
PAC:17823571	0
PAC:17823572	0
PAC:17823573	0
PAC:17823574	0
PAC:17823575	0
PAC:17823576	0
PAC:17823577	0
PAC:17823578	0
PAC:17823579	0
PAC:17823580	0
PAC:17823581	0
PAC:17823582	0
PAC:17823583	0
PAC:17823584	0
PAC:17823585	0
PAC:17823586	0
PAC:17823587	0
PAC:17823588	0
PAC:17823589	0
PAC:17823590	0
PAC:17823591	0
PAC:17823592	0
PAC:17823593	0
PAC:17823594	0
PAC:17823595	0
PAC:17823596	0
PAC:17823597	0
PAC:17823598	0
PAC:17823599	0
PAC:17823600	0
PAC:17823601	0
PAC:17823602	0
PAC:17823603	0
PAC:17823604	0
PAC:17823605	0
PAC:17823606	0
PAC:17823607	0
PAC:17823608	0
PAC:17823609	0
PAC:17823610	0
PAC:17823611	0
PAC:17823612	0
PAC:17823613	0
PAC:17823614	0
PAC:17823615	0
PAC:17823616	0
PAC:17823617	0
PAC:17823618	0
PAC:17823619	0
PAC:17823620	0
PAC:17823621	0
PAC:17823622	0
PAC:17823623	0
PAC:17823625	-1
PAC:17823626	0
PAC:17823627	0
PAC:17823628	0
PAC:17823629	0
PAC:17823630	0
PAC:17823631	0
PAC:17823632	0
PAC:17823633	0
PAC:17823634	0
PAC:17823635	0
PAC:17823636	1
PAC:17823637	0
PAC:17823638	0
PAC:17823639	0
PAC:17823640	0
PAC:17823641	0
PAC:17823642	0
PAC:17823643	0
PAC:17823644	0
PAC:17823645	0
PAC:17823646	0
PAC:17823647	0
PAC:17823650	0
PAC:17823651	0
PAC:17823652	0
PAC:17823653	0
PAC:17823654	0
PAC:17823655	0
PAC:17823657	0
PAC:17823658	0
PAC:17823659	0
PAC:17823660	0
PAC:17823661	0
PAC:17823662	0
PAC:17823663	0
PAC:17823664	0
PAC:17823665	0
PAC:17823667	0
PAC:17823668	0
PAC:17823669	0
PAC:17823670	0
PAC:17823671	0
PAC:17823672	0
PAC:17823673	0
PAC:17823674	0
PAC:17823675	0
PAC:17823676	0
PAC:17823677	0
PAC:17823678	0
PAC:17823679	0
PAC:17823680	0
PAC:17823681	0
PAC:17823682	0
PAC:17823683	0
PAC:17823684	0
PAC:17823685	0
PAC:17823686	0
PAC:17823687	0
PAC:17823688	0
PAC:17823689	0
PAC:17823690	0
PAC:17823691	0
PAC:17823692	0
PAC:17823693	0
PAC:17823694	0
PAC:17823695	0
PAC:17823696	0
PAC:17823697	0
PAC:17823698	0
PAC:17823699	0
PAC:17823700	0
PAC:17823701	0
PAC:17823702	0
PAC:17823703	0
PAC:17823704	0
PAC:17823705	0
PAC:17823706	0
PAC:17823707	0
PAC:17823708	1
PAC:17823709	0
PAC:17823710	0
PAC:17823711	0
PAC:17823712	0
PAC:17823713	0
PAC:17823714	0
PAC:17823715	0
PAC:17823716	0
PAC:17823717	0
PAC:17823718	0
PAC:17823719	0
PAC:17823720	0
PAC:17823721	0
PAC:17823722	0
PAC:17823723	0
PAC:17823724	0
PAC:17823725	0
PAC:17823727	0
PAC:17823729	0
PAC:17823730	0
PAC:17823731	0
PAC:17823734	0
PAC:17823736	0
PAC:17823737	0
PAC:17823738	0
PAC:17823739	0
PAC:17823740	0
PAC:17823741	0
PAC:17823742	0
PAC:17823743	0
PAC:17823744	1
PAC:17823745	0
PAC:17823746	0
PAC:17823747	0
PAC:17823750	0
PAC:17823751	0
PAC:17823753	0
PAC:17823754	0
PAC:17823755	0
PAC:17823756	0
PAC:17823757	0
PAC:17823758	0
PAC:17823759	0
PAC:17823760	0
PAC:17823761	0
PAC:17823762	0
PAC:17823763	0
PAC:17823764	0
PAC:17823766	0
PAC:17823767	0
PAC:17823768	0
PAC:17823769	0
PAC:17823770	0
PAC:17823771	0
PAC:17823772	0
PAC:17823773	0
PAC:17823774	0
PAC:17823775	0
PAC:17823776	0
PAC:17823777	0
PAC:17823779	0
PAC:17823780	0
PAC:17823781	0
PAC:17823782	0
PAC:17823783	0
PAC:17823784	0
PAC:17823785	0
PAC:17823786	0
PAC:17823787	0
PAC:17823788	0
PAC:17823789	0
PAC:17823790	0
PAC:17823791	0
PAC:17823792	0
PAC:17823793	0
PAC:17823794	0
PAC:17823795	0
PAC:17823796	0
PAC:17823797	0
PAC:17823798	0
PAC:17823799	0
PAC:17823800	0
PAC:17823801	0
PAC:17823802	0
PAC:17823803	0
PAC:17823805	0
PAC:17823806	0
PAC:17823807	0
PAC:17823808	0
PAC:17823809	0
PAC:17823810	0
PAC:17823812	0
PAC:17823813	0
PAC:17823814	0
PAC:17823815	0
PAC:17823816	0
PAC:17823817	0
PAC:17823818	0
PAC:17823819	-1
PAC:17823820	0
PAC:17823821	0
PAC:17823822	0
PAC:17823823	0
PAC:17823824	0
PAC:17823825	0
PAC:17823826	0
PAC:17823827	0
PAC:17823828	0
PAC:17823829	0
PAC:17823830	0
PAC:17823831	0
PAC:17823832	0
PAC:17823833	0
PAC:17823834	0
PAC:17823835	0
PAC:17823836	0
PAC:17823837	0
PAC:17823839	0
PAC:17823842	0
PAC:17823843	0
PAC:17823844	0
PAC:17823845	0
PAC:17823846	0
PAC:17823847	0
PAC:17823848	0
PAC:17823849	0
PAC:17823850	0
PAC:17823851	0
PAC:17823852	0
PAC:17823853	0
PAC:17823854	0
PAC:17823856	0
PAC:17823857	0
PAC:17823858	0
PAC:17823859	0
PAC:17823861	0
PAC:17823863	-1
PAC:17823864	0
PAC:17823865	0
PAC:17823866	0
PAC:17823867	0
PAC:17823868	0
PAC:17823869	0
PAC:17823870	0
PAC:17823871	0
PAC:17823872	0
PAC:17823873	-1
PAC:17823874	0
PAC:17823875	-1
PAC:17823876	0
PAC:17823877	0
PAC:17823878	0
PAC:17823879	0
PAC:17823880	0
PAC:17823881	0
PAC:17823882	0
PAC:17823883	0
PAC:17823884	0
PAC:17823885	0
PAC:17823886	0
PAC:17823887	0
PAC:17823888	0
PAC:17823889	0
PAC:17823890	0
PAC:17823891	0
PAC:17823892	0
PAC:17823893	0
PAC:17823894	0
PAC:17823895	0
PAC:17823896	0
PAC:17823897	0
PAC:17823898	0
PAC:17823899	0
PAC:17823900	0
PAC:17823901	0
PAC:17823902	0
PAC:17823903	0
PAC:17823904	0
PAC:17823905	0
PAC:17823906	0
PAC:17823907	0
PAC:17823908	0
PAC:17823909	0
PAC:17823910	0
PAC:17823911	0
PAC:17823912	0
PAC:17823913	0
PAC:17823914	0
PAC:17823915	0
PAC:17823916	0
PAC:17823917	0
PAC:17823918	0
PAC:17823919	0
PAC:17823920	0
PAC:17823921	0
PAC:17823922	0
PAC:17823923	0
PAC:17823924	0
PAC:17823925	0
PAC:17823926	0
PAC:17823927	0
PAC:17823928	0
PAC:17823929	0
PAC:17823930	0
PAC:17823931	0
PAC:17823932	0
PAC:17823933	0
PAC:17823934	0
PAC:17823935	0
PAC:17823936	0
PAC:17823937	0
PAC:17823938	0
PAC:17823939	0
PAC:17823940	0
PAC:17823941	0
PAC:17823946	0
PAC:17823947	0
PAC:17823948	0
PAC:17823950	0
PAC:17823951	0
PAC:17823952	0
PAC:17823954	0
PAC:17823955	0
PAC:17823956	0
PAC:17823957	0
PAC:17823958	0
PAC:17823974	0
PAC:17823978	0
PAC:17823980	0
PAC:17823987	0
PAC:17823988	0
PAC:17824005	0
PAC:17824014	0
PAC:17824015	0
PAC:17824018	0
PAC:17824020	0
PAC:17824022	0
PAC:17824023	0
PAC:17824025	0
PAC:17824026	0
PAC:17824029	0
PAC:17824031	0
PAC:17824034	0
PAC:17824035	0
PAC:17824040	0
PAC:17824041	1
PAC:17824043	0
PAC:17824044	0
PAC:17824047	1
PAC:17824048	0
PAC:17824049	0
PAC:17824050	0
PAC:17824051	0
PAC:17824052	0
PAC:17824053	0
PAC:17824054	0
PAC:17824056	0
PAC:17824057	0
PAC:17824058	0
PAC:17824059	0
PAC:17824062	0
PAC:17824064	0
PAC:17824065	0
PAC:17824067	0
PAC:17824068	0
PAC:17824069	0
PAC:17824071	0
PAC:17824072	0
PAC:17824073	0
PAC:17824074	0
PAC:17824075	0
PAC:17824076	0
PAC:17824078	0
PAC:17824079	0
PAC:17824082	0
PAC:17824084	0
PAC:17824087	0
PAC:17824088	0
PAC:17824089	0
PAC:17824090	0
PAC:17824091	0
PAC:17824092	0
PAC:17824093	0
PAC:17824094	0
PAC:17824096	0
PAC:17824097	0
PAC:17824098	0
PAC:17824099	0
PAC:17824101	0
PAC:17824102	0
PAC:17824103	0
PAC:17824104	0
PAC:17824105	0
PAC:17824106	0
PAC:17824107	0
PAC:17824108	0
PAC:17824109	0
PAC:17824118	0
PAC:17824119	0
PAC:17824120	0
PAC:17824125	0
PAC:17824130	0
PAC:17824131	0
PAC:17824133	0
PAC:17824134	0
PAC:17824141	0
PAC:17824142	0
PAC:17824143	0
PAC:17824144	0
PAC:17824145	-1
PAC:17824146	0
PAC:17824147	0
PAC:17824148	0
PAC:17824149	0
PAC:17824150	0
PAC:17824151	0
PAC:17824152	1
PAC:17824153	0
PAC:17824154	0
PAC:17824155	0
PAC:17824156	0
PAC:17824158	0
PAC:17824159	0
PAC:17824160	0
PAC:17824161	0
PAC:17824162	0
PAC:17824163	-1
PAC:17824164	0
PAC:17824165	0
PAC:17824166	0
PAC:17824167	0
PAC:17824168	0
PAC:17824169	0
PAC:17824170	0
PAC:17824171	0
PAC:17824172	0
PAC:17824173	0
PAC:17824174	1
PAC:17824175	0
PAC:17824176	0
PAC:17824178	0
PAC:17824179	0
PAC:17824180	0
PAC:17824181	0
PAC:17824182	-1
PAC:17824183	0
PAC:17824184	0
PAC:17824185	0
PAC:17824186	0
PAC:17824187	0
PAC:17824188	0
PAC:17824189	0
PAC:17824190	0
PAC:17824191	0
PAC:17824192	0
PAC:17824193	0
PAC:17824194	0
PAC:17824195	0
PAC:17824196	0
PAC:17824197	0
PAC:17824198	0
PAC:17824199	0
PAC:17824200	1
PAC:17824203	0
PAC:17824204	0
PAC:17824205	0
PAC:17824206	0
PAC:17824208	0
PAC:17824210	0
PAC:17824211	-1
PAC:17824212	0
PAC:17824213	0
PAC:17824215	0
PAC:17824216	0
PAC:17824217	0
PAC:17824218	0
PAC:17824219	0
PAC:17824220	0
PAC:17824221	-1
PAC:17824222	0
PAC:17824223	0
PAC:17824224	0
PAC:17824225	0
PAC:17824226	0
PAC:17824227	0
PAC:17824228	0
PAC:17824229	0
PAC:17824230	0
PAC:17824231	0
PAC:17824232	0
PAC:17824233	0
PAC:17824234	0
PAC:17824235	0
PAC:17824236	0
PAC:17824237	0
PAC:17824238	0
PAC:17824239	0
PAC:17824240	-1
PAC:17824241	0
PAC:17824248	0
PAC:17824249	0
PAC:17824250	0
PAC:17824251	0
PAC:17824252	0
PAC:17824258	1
PAC:17824260	0
PAC:17824261	0
PAC:17824262	0
PAC:17824263	0
PAC:17824264	0
PAC:17824265	0
PAC:17824266	0
PAC:17824267	0
PAC:17824268	0
PAC:17824269	0
PAC:17824270	0
PAC:17824271	0
PAC:17824273	0
PAC:17824275	0
PAC:17824276	-1
PAC:17824277	0
PAC:17824278	-1
PAC:17824280	0
PAC:17824281	0
PAC:17824282	0
PAC:17824284	0
PAC:17824285	0
PAC:17824286	0
PAC:17824287	0
PAC:17824288	0
PAC:17824289	0
PAC:17824290	0
PAC:17824291	0
PAC:17824292	0
PAC:17824293	0
PAC:17824294	0
PAC:17824295	0
PAC:17824296	0
PAC:17824297	0
PAC:17824298	0
PAC:17824299	0
PAC:17824300	0
PAC:17824301	0
PAC:17824302	0
PAC:17824303	0
PAC:17824304	1
PAC:17824305	0
PAC:17824306	0
PAC:17824307	0
PAC:17824308	0
PAC:17824309	0
PAC:17824310	0
PAC:17824311	0
PAC:17824312	0
PAC:17824314	0
PAC:17824315	0
PAC:17824316	0
PAC:17824317	0
PAC:17824318	0
PAC:17824319	0
PAC:17824320	0
PAC:17824321	0
PAC:17824322	0
PAC:17824323	0
PAC:17824324	1
PAC:17824325	0
PAC:17824326	0
PAC:17824327	0
PAC:17824328	0
PAC:17824329	0
PAC:17824330	0
PAC:17824331	0
PAC:17824332	0
PAC:17824333	0
PAC:17824334	0
PAC:17824336	0
PAC:17824337	0
PAC:17824338	0
PAC:17824339	1
PAC:17824341	0
PAC:17824343	0
PAC:17824344	0
PAC:17824345	0
PAC:17824346	0
PAC:17824347	0
PAC:17824348	0
PAC:17824349	0
PAC:17824350	0
PAC:17824351	0
PAC:17824352	0
PAC:17824354	0
PAC:17824356	0
PAC:17824358	0
PAC:17824359	0
PAC:17824360	0
PAC:17824364	0
PAC:17824367	0
PAC:17824370	0
PAC:17824372	0
PAC:17824373	0
PAC:17824388	0
PAC:17824392	0
PAC:17824393	0
PAC:17824394	0
PAC:17824397	-1
PAC:17824398	0
PAC:17824402	0
PAC:17824403	0
PAC:17824404	0
PAC:17824407	0
PAC:17824409	0
PAC:17824410	0
PAC:17824411	0
PAC:17824414	0
PAC:17824416	0
PAC:17824418	0
PAC:17824419	0
PAC:17824420	0
PAC:17824422	0
PAC:17824423	0
PAC:17824424	0
PAC:17824426	0
PAC:17824427	0
PAC:17824428	0
PAC:17824429	0
PAC:17824430	0
PAC:17824431	0
PAC:17824432	0
PAC:17824433	0
PAC:17824434	0
PAC:17824435	0
PAC:17824439	0
PAC:17824440	0
PAC:17824441	0
PAC:17824442	0
PAC:17824443	0
PAC:17824444	0
PAC:17824445	0
PAC:17824446	0
PAC:17824447	0
PAC:17824448	0
PAC:17824449	0
PAC:17824450	0
PAC:17824451	0
PAC:17824453	0
PAC:17824455	0
PAC:17824456	0
PAC:17824457	0
PAC:17824458	0
PAC:17824459	0
PAC:17824460	0
PAC:17824462	0
PAC:17824463	0
PAC:17824464	0
PAC:17824465	0
PAC:17824467	0
PAC:17824468	0
PAC:17824469	0
PAC:17824472	0
PAC:17824473	0
PAC:17824474	0
PAC:17824475	0
PAC:17824477	0
PAC:17824478	0
PAC:17824479	0
PAC:17824480	0
PAC:17824481	0
PAC:17824482	0
PAC:17824483	0
PAC:17824484	0
PAC:17824485	0
PAC:17824486	0
PAC:17824487	0
PAC:17824488	0
PAC:17824490	0
PAC:17824491	0
PAC:17824492	0
PAC:17824493	0
PAC:17824494	0
PAC:17824496	0
PAC:17824497	0
PAC:17824498	0
PAC:17824499	0
PAC:17824500	0
PAC:17824501	0
PAC:17824503	0
PAC:17824504	0
PAC:17824505	0
PAC:17824506	-1
PAC:17824508	0
PAC:17824509	0
PAC:17824510	0
PAC:17824511	0
PAC:17824512	0
PAC:17824513	0
PAC:17824514	0
PAC:17824515	0
PAC:17824518	0
PAC:17824519	0
PAC:17824520	0
PAC:17824521	0
PAC:17824522	0
PAC:17824524	0
PAC:17824525	0
PAC:17824527	0
PAC:17824528	0
PAC:17824529	0
PAC:17824530	0
PAC:17824532	0
PAC:17824533	0
PAC:17824534	-1
PAC:17824536	0
PAC:17824537	0
PAC:17824538	0
PAC:17824539	0
PAC:17824540	0
PAC:17824541	0
PAC:17824542	0
PAC:17824544	0
PAC:17824545	0
PAC:17824546	0
PAC:17824547	0
PAC:17824548	0
PAC:17824549	0
PAC:17824550	0
PAC:17824551	0
PAC:17824552	0
PAC:17824553	0
PAC:17824554	0
PAC:17824556	0
PAC:17824557	0
PAC:17824558	0
PAC:17824560	0
PAC:17824561	0
PAC:17824562	0
PAC:17824563	0
PAC:17824564	0
PAC:17824566	0
PAC:17824567	0
PAC:17824568	0
PAC:17824569	0
PAC:17824571	0
PAC:17824573	0
PAC:17824574	0
PAC:17824575	0
PAC:17824576	0
PAC:17824577	0
PAC:17824578	0
PAC:17824579	0
PAC:17824580	0
PAC:17824581	0
PAC:17824582	0
PAC:17824583	0
PAC:17824584	0
PAC:17824585	0
PAC:17824586	0
PAC:17824587	0
PAC:17824588	0
PAC:17824589	0
PAC:17824590	0
PAC:17824591	0
PAC:17824592	0
PAC:17824593	0
PAC:17824594	0
PAC:17824595	0
PAC:17824596	0
PAC:17824605	0
PAC:17824606	0
PAC:17824607	0
PAC:17824608	0
PAC:17824615	0
PAC:17824617	0
PAC:17824621	0
PAC:17824625	0
PAC:17824628	0
PAC:17824630	0
PAC:17824631	0
PAC:17824632	0
PAC:17824633	0
PAC:17824634	0
PAC:17824636	0
PAC:17824637	0
PAC:17824638	0
PAC:17824639	0
PAC:17824640	0
PAC:17824641	0
PAC:17824642	0
PAC:17824645	0
PAC:17824646	0
PAC:17824647	0
PAC:17824648	0
PAC:17824650	0
PAC:17824651	0
PAC:17824652	0
PAC:17824653	0
PAC:17824654	0
PAC:17824655	0
PAC:17824656	0
PAC:17824657	0
PAC:17824658	0
PAC:17824659	0
PAC:17824660	0
PAC:17824661	0
PAC:17824662	0
PAC:17824663	0
PAC:17824664	0
PAC:17824665	0
PAC:17824666	0
PAC:17824667	0
PAC:17824668	0
PAC:17824669	0
PAC:17824670	0
PAC:17824671	0
PAC:17824672	0
PAC:17824673	0
PAC:17824674	0
PAC:17824675	0
PAC:17824676	0
PAC:17824677	0
PAC:17824678	0
PAC:17824679	0
PAC:17824680	0
PAC:17824681	0
PAC:17824682	0
PAC:17824683	0
PAC:17824684	0
PAC:17824685	0
PAC:17824686	0
PAC:17824687	0
PAC:17824688	0
PAC:17824689	0
PAC:17824690	0
PAC:17824691	0
PAC:17824692	0
PAC:17824693	0
PAC:17824694	0
PAC:17824695	0
PAC:17824696	0
PAC:17824699	0
PAC:17824700	0
PAC:17824701	0
PAC:17824702	0
PAC:17824703	0
PAC:17824704	0
PAC:17824705	0
PAC:17824706	0
PAC:17824707	0
PAC:17824708	0
PAC:17824709	0
PAC:17824710	0
PAC:17824711	0
PAC:17824712	0
PAC:17824714	0
PAC:17824715	0
PAC:17824716	0
PAC:17824717	0
PAC:17824718	0
PAC:17824719	0
PAC:17824720	0
PAC:17824721	0
PAC:17824722	0
PAC:17824723	0
PAC:17824724	0
PAC:17824725	0
PAC:17824726	0
PAC:17824728	0
PAC:17824729	0
PAC:17824730	0
PAC:17824731	0
PAC:17824732	0
PAC:17824733	0
PAC:17824734	0
PAC:17824735	0
PAC:17824736	0
PAC:17824737	0
PAC:17824739	0
PAC:17824742	0
PAC:17824743	0
PAC:17824744	0
PAC:17824745	0
PAC:17824746	0
PAC:17824747	0
PAC:17824748	0
PAC:17824749	0
PAC:17824750	0
PAC:17824751	0
PAC:17824752	0
PAC:17824755	0
PAC:17824758	0
PAC:17824760	0
PAC:17824761	0
PAC:17824762	-1
PAC:17824764	0
PAC:17824770	0
PAC:17824772	1
PAC:17824773	0
PAC:17824774	0
PAC:17824775	0
PAC:17824776	0
PAC:17824777	0
PAC:17824778	0
PAC:17824779	0
PAC:17824780	0
PAC:17824781	0
PAC:17824783	0
PAC:17824784	0
PAC:17824785	0
PAC:17824786	0
PAC:17824787	0
PAC:17824788	0
PAC:17824789	0
PAC:17824790	0
PAC:17824791	0
PAC:17824792	0
PAC:17824794	0
PAC:17824795	0
PAC:17824799	0
PAC:17824800	0
PAC:17824801	0
PAC:17824802	0
PAC:17824803	0
PAC:17824804	0
PAC:17824805	0
PAC:17824806	0
PAC:17824807	0
PAC:17824808	0
PAC:17824810	0
PAC:17824812	0
PAC:17824813	0
PAC:17824814	0
PAC:17824815	0
PAC:17824816	0
PAC:17824817	0
PAC:17824819	0
PAC:17824827	0
PAC:17824828	0
PAC:17824829	0
PAC:17824830	0
PAC:17824831	0
PAC:17824832	0
PAC:17824833	0
PAC:17824836	0
PAC:17824837	0
PAC:17824838	0
PAC:17824839	0
PAC:17824840	0
PAC:17824841	0
PAC:17824844	0
PAC:17824845	0
PAC:17824846	0
PAC:17824847	0
PAC:17824848	0
PAC:17824850	0
PAC:17824852	0
PAC:17824854	0
PAC:17824857	0
PAC:17824858	0
PAC:17824860	0
PAC:17824861	0
PAC:17824862	0
PAC:17824864	0
PAC:17824865	0
PAC:17824866	0
PAC:17824867	0
PAC:17824868	0
PAC:17824869	0
PAC:17824871	0
PAC:17824872	0
PAC:17824873	0
PAC:17824874	0
PAC:17824875	0
PAC:17824876	0
PAC:17824877	0
PAC:17824878	0
PAC:17824879	0
PAC:17824880	0
PAC:17824881	0
PAC:17824883	0
PAC:17824884	0
PAC:17824885	0
PAC:17824886	0
PAC:17824887	0
PAC:17824890	0
PAC:17824891	0
PAC:17824893	0
PAC:17824894	0
PAC:17824895	0
PAC:17824896	0
PAC:17824897	0
PAC:17824898	0
PAC:17824899	0
PAC:17824900	0
PAC:17824901	0
PAC:17824902	0
PAC:17824903	0
PAC:17824904	0
PAC:17824905	0
PAC:17824907	0
PAC:17824908	0
PAC:17824909	0
PAC:17824910	0
PAC:17824911	0
PAC:17824912	0
PAC:17824913	0
PAC:17824914	0
PAC:17824915	-1
PAC:17824916	-1
PAC:17824917	0
PAC:17824918	0
PAC:17824919	0
PAC:17824920	0
PAC:17824921	0
PAC:17824922	0
PAC:17824923	0
PAC:17824924	0
PAC:17824925	0
PAC:17824926	0
PAC:17824927	0
PAC:17824929	0
PAC:17824930	0
PAC:17824931	0
PAC:17824932	0
PAC:17824936	0
PAC:17824938	0
PAC:17824939	0
PAC:17824940	0
PAC:17824941	0
PAC:17824942	0
PAC:17824943	0
PAC:17824944	0
PAC:17824945	0
PAC:17824946	0
PAC:17824947	0
PAC:17824948	0
PAC:17824949	0
PAC:17824950	0
PAC:17824951	0
PAC:17824952	0
PAC:17824953	0
PAC:17824954	0
PAC:17824957	0
PAC:17824958	0
PAC:17824959	0
PAC:17824960	0
PAC:17824961	0
PAC:17824962	0
PAC:17824963	0
PAC:17824964	0
PAC:17824965	0
PAC:17824966	0
PAC:17824967	0
PAC:17824968	0
PAC:17824971	0
PAC:17824972	0
PAC:17824973	0
PAC:17824974	0
PAC:17824975	0
PAC:17824977	0
PAC:17824978	0
PAC:17824980	0
PAC:17824982	0
PAC:17824985	0
PAC:17824986	0
PAC:17824990	0
PAC:17824991	0
PAC:17824993	0
PAC:17824994	0
PAC:17824995	0
PAC:17824996	0
PAC:17824997	0
PAC:17824999	0
PAC:17825001	0
PAC:17825002	0
PAC:17825003	0
PAC:17825004	0
PAC:17825006	0
PAC:17825007	0
PAC:17825008	0
PAC:17825009	0
PAC:17825011	0
PAC:17825012	0
PAC:17825013	0
PAC:17825014	0
PAC:17825018	0
PAC:17825020	0
PAC:17825021	0
PAC:17825022	0
PAC:17825024	0
PAC:17825026	0
PAC:17825029	0
PAC:17825030	0
PAC:17825031	0
PAC:17825032	0
PAC:17825033	0
PAC:17825034	0
PAC:17825035	0
PAC:17825037	0
PAC:17825040	0
PAC:17825041	0
PAC:17825042	0
PAC:17825043	0
PAC:17825044	0
PAC:17825045	0
PAC:17825046	0
PAC:17825049	0
PAC:17825051	0
