Gene_Name	logFC	logCPM	PValue
PAC:17816626	1.2277185303393452	4.083335636616365	0.5000164052531344
PAC:17816627	-0.7332573830588779	4.05316192079493	0.9999999999992909
PAC:17816628	1.227684713922081	4.082366611531639	0.5000164052531344
PAC:17816629	0.0055890397035300975	4.488239059464364	1
PAC:17816630	-0.26987573747784704	4.869839979614343	0.636754144423616
PAC:17816631	1.2276582056316228	4.081613074808348	0.5000164052531344
PAC:17816632	-1.5787710088496925	4.110233177362052	0.2500246078797299
PAC:17816633	0.8350020572105764	4.747399241860108	0.16197191125158455
PAC:17816635	0	4.02410468817217	1
PAC:17816636	-0.7616925561275112	4.794911833982096	0.18854539127514378
PAC:17816637	0.00671002550838975	4.083554230670456	1
PAC:17816638	1.0451555246484037	4.819234937643154	0.05236066725301917
PAC:17816639	0.0069695475501599	4.083419946597448	1
PAC:17816640	0.740656107438846	4.052950868967829	0.9999999999992909
PAC:17816641	-0.7778836489662931	4.0545355312173275	0.9999999999999974
PAC:17816642	-0.16705428197776623	12.10241119690208	0.2723771457646914
PAC:17816643	0	4.02410468817217	1
PAC:17816644	0.13391429228476537	5.4415255786373775	0.7059813753789946
PAC:17816645	0.2239205616767706	8.07536941686413	0.186856291050603
PAC:17816646	-0.16952887690555582	5.937424112691819	0.5716379442183909
PAC:17816647	-0.4188928803444005	4.108626149856437	0.9999999999999978
PAC:17816648	1.1038271807194995	4.081200567104762	0.5592369041196931
PAC:17816649	0.3218425382411224	5.754654818890126	0.4751573005422691
PAC:17816650	-0.7760014511465223	6.026235174278257	0.014072281244767585
PAC:17816651	0.007398724379968111	4.081410895069173	1
PAC:17816652	0	4.02410468817217	1
PAC:17816653	-0.014926589159958202	4.08382678580984	1
PAC:17816655	-0.7426133049409451	4.465047777861539	0.3738807217440517
PAC:17816656	-0.696886732397999	4.397664099349246	0.47518144731202056
PAC:17816657	1.3893998941237675	4.196188950180159	0.21879613826046487
PAC:17816658	0	4.02410468817217	1
PAC:17816659	0.660458324115867	4.322453139351164	0.5665130750361816
PAC:17816660	0	4.02410468817217	1
PAC:17816661	-0.7342952920764302	4.05415949185156	1
PAC:17816662	0.7406935675787282	4.053998734651185	0.9999999999992909
PAC:17816663	-0.7234034726002786	4.271213988794012	0.5078770861483903
PAC:17816664	-1.2852403558056713	4.440238577183942	0.09816482225536588
PAC:17816665	0	4.02410468817217	1
PAC:17816666	-0.27663526439222325	4.220465268499974	1
PAC:17816667	1.1746171703059554	4.1684636711157745	0.43123327712198367
PAC:17816668	0	4.02410468817217	1
PAC:17816669	0.9226648488759286	5.924894818862634	0.014100470363011791
PAC:17816670	1.2276422742603925	4.081178756715723	0.5000164052531344
PAC:17816672	0.8899537289271112	5.2920509444914945	0.04425082331361018
PAC:17816687	0.7407816070839017	4.463298726381978	0.3735236757450278
PAC:17816688	0.011464191402600172	4.141445225562761	1
PAC:17816689	0.7406965639414629	4.05408590440213	0.9999999999992909
PAC:17816690	-0.8381205105829771	4.139881027254009	0.6250246066686213
PAC:17816691	-1.1567430704688229	4.166338852371181	0.4858011456749992
PAC:17816692	0	4.02410468817217	1
PAC:17816693	1.5962679504632318	4.323124190232215	0.08511570711052943
PAC:17816695	1.0788544659247157	4.392538242171065	0.17966564966972548
PAC:17816696	0.24883844685576365	4.369816266716156	0.8029123129959648
PAC:17816697	0.035517931673242006	4.083186594832508	1
PAC:17816698	0	4.02410468817217	1
PAC:17816699	0.4944876566788061	4.111969144545624	1
PAC:17816700	0.8578519036022723	4.139800617110633	0.6250246066686213
PAC:17816701	0.38593266784591224	4.395351446212952	0.81394825278649
PAC:17816702	0	4.02410468817217	1
PAC:17816707	0.740656107438846	4.052950868967829	0.9999999999992909
PAC:17816713	-0.7343704302991948	4.05415949185156	0.9999999999999942
PAC:17816714	0.4916401346445877	5.845700336839351	0.09793909625743798
PAC:17816715	0.09628523112720405	4.193547026741169	1
PAC:17816716	-0.25341071022306405	5.412250183831082	0.5392248565966934
PAC:17816717	0	4.02410468817217	1
PAC:17816718	0.857891955996162	4.140494547932578	0.6250246066686213
PAC:17816719	0.7406935675787282	4.053998734651185	0.9999999999992909
PAC:17816720	-0.48802572238238756	4.112961381385749	0.9999999999999991
PAC:17816722	0.30251633551141693	4.218409877474953	0.6875307568221678
PAC:17816723	0	4.02410468817217	1
PAC:17816724	0.2294439853053309	4.604044372857148	0.8358723720040793
PAC:17816725	0.4944312837311965	4.112322462088116	1
PAC:17816726	0	4.02410468817217	1
PAC:17816727	0	4.02410468817217	1
PAC:17816728	0.010615829415471269	4.137202351029401	1
PAC:17816729	0.4782802239288795	4.412721598762306	0.8029273865542019
PAC:17816730	0	4.02410468817217	1
PAC:17816731	-1.0188121465609543	6.318462023900243	0.003907498804125216
PAC:17816732	0.24845059873296405	5.18539313664069	0.6147559431005435
PAC:17816733	-0.7778662923460835	4.0545355312173275	1
PAC:17816734	0.7424823025846965	9.3317453540863191	3.227046372425693e-4
PAC:17816735	1.3873295291636298	4.194790045367911	0.22421658578993037
PAC:17816736	0.10176636551529833	4.668465531166057	1
PAC:17816737	-0.8079283484373162	4.417571500577566	0.30187806464491884
PAC:17816738	-0.47049303973609546	4.112258571894881	1
PAC:17816739	0.06399076306397028	5.178026844165688	0.9999999999999998
PAC:17816740	0.007380144128846465	4.082787258225568	1
PAC:17816741	-1.810658236626137	4.367122220215096	0.06685556698901922
PAC:17816742	0.752141942736262	4.631163627018466	0.2360377912280567
PAC:17816743	-1.90115207460515	4.140529386290961	0.1615742432096862
PAC:17816744	-1.5788254330671516	4.111790985241422	0.2500246078797299
PAC:17816745	-1.5788708063670513	4.1131033969020026	0.2500246078797299
PAC:17816746	0.012278623690018895	4.193955007904057	1
PAC:17816747	-1.084013787889488	5.189863264853471	0.033748405463303786
PAC:17816748	-0.5845606863898825	5.31578295199692	0.2224195969406831
PAC:17816750	0.010633846556941945	4.140322843767933	1
PAC:17816751	-0.4764163846759738	4.1114001671567735	1
PAC:17816752	-0.8034748754159733	4.4110858481754915	0.27516647941156386
PAC:17816753	-1.8598259745564591	4.48473510592473	0.007554703580369009
PAC:17816754	0.3023920139845502	4.217092119790347	1
PAC:17816755	-1.2990660882790928	4.084134953537694	0.5592369041196931
PAC:17816756	0.4967623457815446	7.325450566796229	0.00521082216506979
PAC:17816757	0	4.02410468817217	1
PAC:17816758	-0.3371015534157366	5.722146698947951	0.3686763966135247
PAC:17816759	0	4.02410468817217	1
PAC:17816760	-0.6949466570938991	4.391797660657412	0.4895160418112336
PAC:17816761	-0.6403953851319016	4.845046568868776	0.1840081140193083
PAC:17816762	-0.029134768798668123	5.666392490125398	1
PAC:17816763	-0.19193683755431207	4.320406436658031	0.9999999999999978
PAC:17816764	-0.7332915122927673	4.054140837438262	0.9999999999992909
PAC:17816765	1.2276882051948361	4.082468866050169	0.5000164052531344
PAC:17816766	0	4.02410468817217	1
PAC:17816767	0.3741115044905225	4.165396664770201	1
PAC:17816768	0	4.02410468817217	1
PAC:17816769	-0.7332573830588779	4.05316192079493	0.9999999999992909
PAC:17816770	-0.8993199583836753	4.370517144234901	0.291654871928989
PAC:17816771	-1.2171540458880488	4.083782516237687	0.5000164052531344
PAC:17816772	0	4.02410468817217	1
PAC:17816773	-0.3030690698551044	4.217611662324399	0.9999999999999956
PAC:17816774	1.5231043730300797	4.1099464431704975	0.294431877848459
PAC:17816775	0.7406965639414629	4.05408590440213	0.9999999999992909
PAC:17816776	0.4891133097571839	4.245758563854592	0.7759571379140112
PAC:17816777	-0.7332483284104516	4.052912991104037	0.9999999999992909
PAC:17816779	0.010516494295886029	4.139910828404403	1
PAC:17816780	0	4.02410468817217	1
PAC:17816782	0.00735654671334289	4.082581139419215	1
PAC:17816783	0.685907364801116	6.415595566467872	0.010924650697638134
PAC:17816784	-0.011631910741089286	4.083984799513107	1
PAC:17816785	0	4.02410468817217	1
PAC:17816786	0.7406935675787282	4.053998734651185	0.9999999999992909
PAC:17816787	0.7406712288275368	4.0533647457597475	0.9999999999992909
PAC:17816790	0.5543119499948255	4.900747931220718	0.3576923110795683
PAC:17816791	0.1250093651949218	7.923589853682808	0.49420834166462346
PAC:17816792	0.5381454783240858	4.367730941777779	0.7843389381234886
PAC:17816793	0.8187326353333655	4.05474661193306	1
PAC:17816794	0.2822702336439232	5.5308334015824006	0.5556420034609816
PAC:17816795	0.25868570946390956	4.809262845660332	0.5023281692169222
PAC:17816796	0.25165029643304687	4.815374715371745	0.6188903776222772
PAC:17816797	0.197921694394612	7.8952056010232585	0.17041715332870133
PAC:17816798	0	4.02410468817217	1
PAC:17816799	0.0040907820388855895	4.244938583000236	1
PAC:17816800	-0.27568995580964567	4.218393609520523	1
PAC:17816801	1.3664503969052173	4.526808885995824	0.08597378177230316
PAC:17816802	1.0080674273623174	5.134069741065085	0.021041524000999925
PAC:17816803	-0.5678555981220833	5.2784504734639786	0.16220222095056838
PAC:17816804	0.661398282624078	4.191507911747138	0.6888565382123216
PAC:17816805	-0.7332573830588779	4.05316192079493	0.9999999999992909
PAC:17816806	-0.002476503752778029	4.19307507109665	1
PAC:17816807	-0.8537771664141866	4.298980092265867	0.40582484166277916
PAC:17816808	0.494391641659974	4.111155622587411	1
PAC:17816810	0	4.02410468817217	1
PAC:17816811	-0.4810343858147824	4.113541233605315	1
PAC:17816812	-0.9461965750554747	4.370828804764293	0.29496216445399165
PAC:17816813	-0.821959610098362	4.481078010833026	0.33907991869173054
PAC:17816814	0.052295901124672625	10.420209844300155	0.4771779149401456
PAC:17816815	0	4.02410468817217	1
PAC:17816816	0.5174297662240986	4.112330532923364	1
PAC:17816817	6.184700298003188e-4	4.29901555120733	1
PAC:17816818	0	4.02410468817217	1
PAC:17816819	-0.5172436970965071	4.244700097113046	0.7265983811936478
PAC:17816820	-1.2171129486174366	4.082597908701949	0.5000164052531344
PAC:17816821	0.007439180882584945	4.082542788728233	1
PAC:17816822	0.48521990354225825	4.416110738686838	0.6244770170254763
PAC:17816824	0.44022385320573365	4.457596715149478	0.8073807073337703
PAC:17816825	0	4.02410468817217	1
PAC:17816826	0	4.02410468817217	1
PAC:17816828	0	4.02410468817217	1
PAC:17816829	0.7472058282700089	4.054222718993413	1
PAC:17816830	1.668129778501281	4.607100240178739	0.012742110262353001
PAC:17816833	-0.7525239500211718	4.054330492447569	1
PAC:17816834	0.49438267747334463	4.111292181115184	1
PAC:17816835	-0.43257034581447434	5.657415786707739	0.2752988977761269
PAC:17816836	-0.6996567267019079	4.196088702138304	0.7172059259619543
PAC:17816837	0	4.02410468817217	1
PAC:17816838	1.5912345121293752	4.113704502088477	0.2500246078797299
PAC:17816839	0.8304539611688899	4.928386199651298	0.2213840218607837
PAC:17816840	-1.2541206683271549	4.083574487625747	0.5592369041196931
PAC:17816841	-0.004950488321742966	4.196182504111148	1
PAC:17816843	-1.1270861803486905	4.167646137224814	0.37504101111442956
PAC:17816844	1.1013517010688898	4.081156946553721	0.5592369041196931
PAC:17816845	0.7406552954420532	4.052928980444668	0.9999999999992909
PAC:17816847	-1.2171010328183878	4.082272133248299	0.5000164052531344
PAC:17816848	0.4943852502504088	4.111622343339047	1
PAC:17816849	-0.7332454660483854	4.052835197590725	0.9999999999992909
PAC:17816850	1.5080896044831114	4.109678186743832	0.29683671096416
PAC:17816851	0	4.02410468817217	1
PAC:17816852	-1.9393880824522736	4.273917541006283	0.08858019314187114
PAC:17816853	0.007380144128846465	4.082787258225568	1
PAC:17816854	0	4.02410468817217	1
PAC:17816859	-0.7332454660483854	4.052835197590725	0.9999999999992909
PAC:17816863	0.7406712288275368	4.0533647457597475	0.9999999999992909
PAC:17816864	-2.6168223237156596	4.244728985181371	0.034836256892398464
PAC:17816865	-0.07017941137369789	5.323139270575696	0.8179647809160213
PAC:17816867	0	4.02410468817217	1
PAC:17816868	0	4.02410468817217	1
PAC:17816875	0	4.02410468817217	1
PAC:17816877	-0.006495050298926396	4.083908949717829	1
PAC:17816878	-0.7615833811797229	4.054421409382748	1
PAC:17816879	-1.1271262691117219	4.1666177703436995	0.37504101111442956
PAC:17816881	-0.009832547474260246	4.084050484785447	1
PAC:17816883	1.932390766705544	4.140781853185114	0.2181106020318335
PAC:17816884	-0.7332910846986903	4.0541281582134365	0.9999999999992909
PAC:17816885	-0.1887045281316952	10.560588468183475	0.00514827775086874
PAC:17816886	0	4.02410468817217	1
PAC:17816887	0	4.02410468817217	1
PAC:17816888	0	4.02410468817217	1
PAC:17816890	0.7406977396899235	4.054120250485385	0.9999999999992909
PAC:17816892	1.227687393283826	4.0824470416856435	0.5000164052531344
PAC:17816895	0	4.02410468817217	1
PAC:17816899	-1.2171132530415636	4.082629407097307	0.5000164052531344
PAC:17816905	-0.27991139530584214	5.285458310743719	0.40413887410255256
PAC:17816906	0.020394609562669988	4.3431936196479715	1
PAC:17816907	0.7406965639414629	4.05408590440213	0.9999999999992909
PAC:17816908	-1.1271031303926504	4.166007014524724	0.37504101111442956
