Gene_Name	logFC	logCPM	PValue
PAC:17816626	0.7157718495240387	3.9010436655690204	1
PAC:17816627	-0.7594257786864502	3.901417569938872	1
PAC:17816628	2.289834071523605	4.041850619311178	0.057770964789362535
PAC:17816629	0.29380631017142406	4.404336440553517	0.7198610101680573
PAC:17816630	-0.11729883464403594	4.7788322704119715	0.7629316477995722
PAC:17816631	1.5494583352441178	3.9578068335531325	0.2500238930839972
PAC:17816632	-0.43011028288630365	4.014807434982415	0.9999999999999515
PAC:17816633	-0.48977767477976675	4.356048436250075	0.6477068947707715
PAC:17816635	0	3.8722456643454617	1
PAC:17816636	-1.1197947680871438	4.604234059909684	0.06092744467150822
PAC:17816637	-0.7719338715089794	3.9025265817679076	0.9999999999999997
PAC:17816638	0.3778368814134436	4.515717850633826	0.708049258386147
PAC:17816639	-0.7672940801983413	3.9024986046146206	0.9999999999999989
PAC:17816640	0	3.8722456643454617	1
PAC:17816641	-0.7933654512382826	3.9027605179023177	1
PAC:17816642	0.31552944704436664	12.26329734927191	0.046033373638881
PAC:17816643	0	3.8722456643454617	1
PAC:17816644	-0.12423987155411925	5.252124089478464	0.7738043830767344
PAC:17816645	0.33425561766503326	8.045939917176883	0.025799724671647803
PAC:17816646	0.11908976730472408	5.948148887183879	0.8371181014734943
PAC:17816647	-1.1149597902638273	3.929371639819328	0.5577147933150745
PAC:17816648	1.0757971247351896	3.929197561622843	0.5577147933150745
PAC:17816649	-0.16026336968014857	5.471701258281055	0.551008372021521
PAC:17816650	-0.0018996218219452556	6.193485331300237	1
PAC:17816651	0.7900757444367037	3.986516836509901	0.6250238919424047
PAC:17816652	0.7157590647621941	3.9006885851010167	1
PAC:17816653	-0.7933538492546028	3.9027605179023177	1
PAC:17816655	-0.24087794700171886	4.400328887669787	0.8579798127050315
PAC:17816656	-0.2586370069570223	4.313228329117863	0.6468775187300164
PAC:17816657	1.5468298991665426	4.070310618461024	0.16985026410812587
PAC:17816658	0	3.8722456643454617	1
PAC:17816659	0.8465209121952642	4.215436417877223	0.38778769534935764
PAC:17816660	0.7158079426558341	3.9020965193447434	1
PAC:17816661	-0.029667575251909547	3.93241795276096	1
PAC:17816662	0	3.8722456643454617	1
PAC:17816663	0.5133086672569164	4.285576715242692	0.6290853584919575
PAC:17816664	-0.5971997880991952	4.378865534281177	0.5224995266167606
PAC:17816665	0.7158157940304498	3.902335998216277	1
PAC:17816666	0.36415666817351783	4.1451552713933815	1
PAC:17816667	-0.0436056605385861	3.932013883483669	1
PAC:17816668	0.7157718495240387	3.9010436655690204	1
PAC:17816669	0.27311041519909585	5.538114906176807	0.4922090176507774
PAC:17816670	0.7158157940304498	3.902335998216277	1
PAC:17816672	-0.5506465535108118	4.7585556623491945	0.3576923887712671
PAC:17816687	0.06911038626038468	4.220128838986095	0.9999999999999969
PAC:17816688	1.02484338568615	4.095254793949528	0.2891252143508897
PAC:17816689	0	3.8722456643454617	1
PAC:17816690	-0.43014779041668066	4.0164490156541826	0.9999999999999515
PAC:17816691	-0.39600505251858686	4.067418274642664	1
PAC:17816692	1.0784536382613967	3.9292453269327225	0.5577147933150745
PAC:17816693	0.8222150914186436	4.070272092497238	0.5251741561822587
PAC:17816695	0.15723521756815317	4.120949636186917	1
PAC:17816696	-0.2880495826048206	4.168537438508783	1
PAC:17816697	0.9751861886901667	3.9889211442177275	0.6993941208003256
PAC:17816698	1.1920959082321836	3.93196874798857	0.5000159287225965
PAC:17816699	1.1637210367697597	4.016469669169096	0.4191218161369163
PAC:17816700	1.3716305329855873	4.065182331445505	0.3126494006412462
PAC:17816701	0.5256967153102539	4.286867749159723	0.6188671508955287
PAC:17816702	0	3.8722456643454617	1
PAC:17816707	0	3.8722456643454617	1
PAC:17816713	0.43258663405435976	3.959918494150807	0.9999999999999019
PAC:17816714	0.24081474106229	5.640627517113227	0.5392854398764457
PAC:17816715	0.4847829305189933	4.093482264906215	0.7442404513019013
PAC:17816716	-0.09025961068565024	5.352217969222988	0.920794269525498
PAC:17816717	0	3.8722456643454617	1
PAC:17816718	1.076306805880999	4.015845015091443	0.37503981990397534
