Gene_Name	logFC	logCPM	PValue
PAC:17816626	-0.03834261808806044	3.9490116441155867	1
PAC:17816627	0	3.894704678667387	1
PAC:17816628	1.2988641080347882	4.064657720457679	0.24592977865140214
PAC:17816629	-0.6250469304371916	4.247263795546359	0.6127372087286062
PAC:17816630	-0.33394777583478885	4.63649590725222	0.6201977014284301
PAC:17816631	0.7586087574924253	4.141745134317588	0.5814975682720547
PAC:17816632	-0.4959097741516397	4.145309122892114	0.5865549196181902
PAC:17816633	-1.4638932545141419	4.624666741014013	0.007033247520909606
PAC:17816635	-1.6176813203163654	3.985242164990275	0.25005484325403843
PAC:17816636	0.09578541001934647	4.82146938519781	0.9070724969799818
PAC:17816637	-0.016055393242245877	3.9556710028533697	1
PAC:17816638	-0.29713582064047067	4.516762418579111	0.6985936732193359
PAC:17816639	-0.7565865866742325	3.9236472917612932	1
PAC:17816640	-0.11528961999027755	4.06239938230276	0.9999999999999983
PAC:17816641	0.7182077231635831	3.92147628015222	1
PAC:17816642	-0.18671281444997767	11.938659620719188	0.3123303174389399
PAC:17816643	-0.7565865866742325	3.9236472917612932	1
PAC:17816644	0.8210985103856382	5.2596534482143	0.020643646562716507
PAC:17816645	-0.1973311377166229	8.35226172135243	0.17100460429298586
PAC:17816646	0.4052944298384548	5.729355075476573	0.1703913770601941
PAC:17816647	0.7182907875400909	3.9233948158784435	1
PAC:17816648	0	3.894704678667387	1
PAC:17816649	0.06663695233310411	5.737336087020397	0.9464866012171474
PAC:17816650	0.1733200573426664	6.286600389873147	0.5535955740663377
PAC:17816651	-1.6174894650830198	3.9804738356538696	0.25005484325403843
PAC:17816652	-0.7566466534505867	3.9251389315052414	1
PAC:17816653	0	3.894704678667387	1
PAC:17816655	-0.686892660495667	4.378587046629954	0.4402653673661482
PAC:17816656	1.0347910052148235	4.287554899737544	0.3790588266896728
PAC:17816657	-0.391807085508353	4.39626842408195	0.5370847344285236
PAC:17816658	0.7183140234729571	3.9239823976061223	1
PAC:17816659	1.322058829624684	4.0640703475045346	0.2228338811775125
PAC:17816660	0	3.894704678667387	1
PAC:17816661	0	3.894704678667387	1
PAC:17816662	0	3.894704678667387	1
PAC:17816663	0.9877078587743775	4.257734500581996	0.2670753907845487
PAC:17816664	0.7096607589733049	4.503993476176697	0.289727416010793
PAC:17816665	0.7827681814169114	4.013432314055174	0.687232074426103
PAC:17816666	0.3436732158684232	4.212288131816232	0.7969276392771565
PAC:17816667	-0.5320365047410531	3.9801047512015186	0.9999999999999473
PAC:17816668	0	3.894704678667387	1
PAC:17816669	-0.22274749339447156	6.1438006416446145	0.6428100478946478
PAC:17816670	0.7183140234729571	3.9239823976061223	1
PAC:17816672	0.24555618644830549	5.532779616750966	0.7609281316821217
PAC:17816687	1.8145262170992458	4.456246713229172	0.005354291251096227
PAC:17816688	0.45866333047531843	4.122904661493194	0.7314789333645105
PAC:17816689	0	3.894704678667387	1
PAC:17816690	0.7497909139337066	3.925650736135803	0.9999999999999958
PAC:17816691	1.5536089100882253	3.9778613033283374	0.5000365621694478
PAC:17816692	0.7183140234729571	3.9239823976061223	1
PAC:17816693	1.1560578890772266	4.2158321265405405	0.15564738771710537
PAC:17816695	-0.5098563105584061	4.334674916173695	0.6338889145611758
PAC:17816696	-0.7144275772304279	4.0613117481051475	0.6875685390326124
PAC:17816697	0.7635007657263831	3.9258465289970146	1
PAC:17816698	-1.2160008253101275	4.04313055985462	0.4284270445021589
PAC:17816699	2.079499122578194	4.038853833574771	0.06254570772393218
PAC:17816700	0.43378950448638937	3.9845905454694104	1
PAC:17816701	0.7049562942696067	4.456085429267187	0.3025205138535414
PAC:17816702	-0.03817109734727123	3.9532819599600697	1
PAC:17816707	1.2401573875957506	3.956902016574615	0.5132935181230349
PAC:17816713	-0.8992245890070031	4.012881006535465	0.6250548372392698
PAC:17816714	0.6806426872629212	6.182782717641265	0.014181932079011413
PAC:17816715	-1.0341317019685343	4.366509203071163	0.09847239094193136
PAC:17816716	0.048797772040281476	5.257753537660164	1
PAC:17816717	-0.07159579005068177	3.9547493196712504	1
PAC:17816718	0.22263087065288295	4.086797640838986	1
PAC:17816719	0.7802544152057171	3.9260856013866565	0.999999999999994
PAC:17816720	0	3.894704678667387	1
PAC:17816722	1.8643493140843468	4.141496994720412	0.088191085738806
PAC:17816723	0	3.894704678667387	1
PAC:17816724	-1.6486133138524357	4.381480374539124	0.04742918677714491
PAC:17816725	-0.03835586591049569	3.9532279526786316	1
PAC:17816726	0	3.894704678667387	1
PAC:17816727	-0.7585633159367352	3.925191649711958	1
PAC:17816728	-0.9841055272353959	4.172246901573404	0.35972104767834134
PAC:17816729	2.689709341871778	5.499318706088334	8.604406429997127e-4
PAC:17816730	-0.7565525155744538	3.9228652318605852	1
PAC:17816731	-2.428729952907673	6.158359672638567	5.582407902947294e-16
PAC:17816732	0.11868718065810742	5.492626303651268	0.7191136998892901
PAC:17816733	0.7182970405042437	3.9235505756295677	1
PAC:17816734	1.4743805827991734	10.097898212971723	1.7528696165051983e-8
PAC:17816735	0.21485163198094906	4.32021250460365	0.9999999999999882
PAC:17816736	-0.34925696767608744	4.539812126393085	0.6145736792497741
PAC:17816737	-0.36206150840107987	4.351652736786756	0.6464911954404688
PAC:17816738	-1.2504313267929876	3.95478449280962	0.5000365621694478
PAC:17816739	-0.34167928928710073	5.392704528863757	0.5040387175264508
PAC:17816740	-2.451229216959758	4.373375958425202	0.007018034481827101
PAC:17816741	0.7903081189212076	4.172982423123543	0.5996490345239873
PAC:17816742	-0.9707219487974524	4.472276056058709	0.11330966885548566
PAC:17816743	-0.2659725913508904	4.324431305697784	0.8271824758386672
PAC:17816744	0	3.894704678667387	1
PAC:17816745	-1.1918120075180723	4.044303210332592	0.37509139539887654
PAC:17816746	1.9143389217298075	4.1496974651303296	0.052799254504662115
PAC:17816747	0.8671775709812382	5.454850513839423	0.05820541179504075
PAC:17816748	-0.07228181982390408	5.365729956386272	0.9252315766405025
PAC:17816750	-0.683463767511092	4.059860548135968	0.7282182064689986
PAC:17816751	-0.041775126927331645	4.156478959825054	1
PAC:17816752	-0.8081573650505234	4.4355839663636845	0.12757778454781432
PAC:17816753	-1.198132320525836	4.475621094008646	0.057602619347190034
PAC:17816754	0.7183013611750223	3.92365920743376	1
PAC:17816755	0.7182077231635831	3.92147628015222	1
PAC:17816756	0.20405780296553153	7.314016908110625	0.37564283297528017
PAC:17816757	1.2208416874635533	3.9564678520147276	0.508049959000341
PAC:17816758	0.7921538304827654	5.595964208489281	0.012320924031133154
PAC:17816759	0.8533166397418046	4.088319117431774	0.496699668154546
PAC:17816760	1.2180393455099803	4.3003458542959825	0.1186702663850079
PAC:17816761	-0.21768562016207538	4.369578100128502	0.8324381410531639
PAC:17816762	0.3792109364756703	5.882426718013381	0.2549759467367364
PAC:17816763	0.16885484223133923	4.39815719771377	1
PAC:17816764	1.3796053943244089	3.9568544314478276	0.6152482341865136
PAC:17816765	0	3.894704678667387	1
PAC:17816766	0	3.894704678667387	1
PAC:17816767	0.43906648321275804	3.983139960355671	0.9999999999999473
PAC:17816768	0.4390102351772628	3.9771840327839927	0.9999999999999473
PAC:17816769	-0.7585553339060617	3.925191649711958	0.9999999999999983
PAC:17816770	0.22203326873403556	4.493091137618603	0.8409016353325439
PAC:17816771	0	3.894704678667387	1
PAC:17816772	0.7182077231635831	3.92147628015222	1
PAC:17816773	2.7343086491558526	4.1360097446579935	0.012325075330710183
PAC:17816774	-0.5320531308498377	3.980225656588306	0.9999999999999473
PAC:17816775	-2.703961869264058	4.116711930719913	0.00782850472179103
PAC:17816776	0.7808898748988029	4.086527754942639	0.7056940197418424
PAC:17816777	0.7182077231635831	3.92147628015222	1
PAC:17816779	-3.127977137173528	4.43644679808878	0.0013635986381428616
PAC:17816780	-0.8222457550084635	3.926337405994176	1
PAC:17816782	0	3.894704678667387	1
PAC:17816783	0.28736184951786403	6.4705194498297125	0.275096720753288
PAC:17816784	0.7360829898917097	4.284479190874349	0.5133061843294447
PAC:17816785	0.7182907875400909	3.9233948158784435	1
PAC:17816786	0	3.894704678667387	1
PAC:17816787	0	3.894704678667387	1
PAC:17816790	0.9402386453898496	4.829638014907555	0.056586365373140914
PAC:17816791	0.42970823050277446	7.748025845564061	0.0633446634264594
PAC:17816792	1.9805521697764514	4.286350865732681	0.012983352289886218
PAC:17816793	0.7182077231635831	3.92147628015222	1
PAC:17816794	0.94352791892426	6.156673153625598	0.003662712983369309
PAC:17816795	-0.12612428483397847	4.8586436558158175	0.9999999999999997
PAC:17816796	-0.13558574248166302	4.903317211276976	0.901004986967851
PAC:17816797	0.5897024913647461	8.057554746851507	2.463706588195404e-4
PAC:17816798	-0.5321389572655354	3.982791227734953	0.9999999999999473
PAC:17816799	0.24235862439942188	4.157466349086678	0.9999999999999957
PAC:17816800	-0.05484317998013122	4.006740477343482	1
PAC:17816801	-0.14975547192059765	4.11860583721274	1
PAC:17816802	0.01911388533677073	4.508698693283844	1
PAC:17816803	-0.3627860113604284	5.052490468445893	0.43454384925869766
PAC:17816804	-0.5319777899231751	3.982927809071851	0.9999999999999473
PAC:17816805	-1.25042967932703	3.9547431217498454	0.5000365621694478
PAC:17816806	-0.06259676532020354	4.0667712356338415	1
PAC:17816807	0.17031876634883328	4.1492142372182945	1
PAC:17816808	-0.06380036534922855	4.070296435884122	1
PAC:17816810	-0.7565503412516436	3.9228167728687113	1
PAC:17816811	0.7182907875400909	3.9233948158784435	1
PAC:17816812	-0.051269035714487335	4.114008567506728	1
PAC:17816813	0.9910293703955867	4.324947431076996	0.13712086017188324
PAC:17816814	0.20215089275361753	10.471355033457925	0.03345471183484514
PAC:17816815	-0.038344792410870694	3.949059779858475	1
PAC:17816816	-1.4345525575622722	4.060047479991271	0.21885282358199848
PAC:17816817	0.05355323798783302	4.327833265458382	1
PAC:17816818	0	3.894704678667387	1
PAC:17816819	-1.0937912832255154	4.2494900032272565	0.19479737735713443
PAC:17816820	-0.35653161301462355	4.0865522235924425	0.6875685390326124
PAC:17816821	-0.03310124064109375	3.954184540810611	1
PAC:17816822	-0.4632900266907034	4.207782898676157	0.7539961877566945
PAC:17816824	0.49113230529246366	4.506154169870699	0.5909922344307219
PAC:17816825	-0.7566396746042754	3.92495766287561	1
PAC:17816826	-0.8370514105586191	3.9265236640177004	0.9999999999999997
PAC:17816828	-0.7565503412516436	3.9228167728687113	1
PAC:17816829	1.1957198710283763	3.9540882491216114	0.5000365621694478
PAC:17816830	0.3855800006654979	4.552906854653677	0.5356780200305723
PAC:17816833	0	3.894704678667387	1
PAC:17816834	0	3.894704678667387	1
PAC:17816835	0.3667925100468546	4.958119036089909	0.5143483662512491
PAC:17816836	0.5900615881812833	4.06313662873358	0.6875685390326124
PAC:17816837	0	3.894704678667387	1
PAC:17816838	-0.421974542250616	4.0416726913760135	1
PAC:17816839	0.9189280814795502	4.687177796340677	0.17534584522742575
PAC:17816840	0.38280150838958504	3.981735254642674	0.9999999999999969
PAC:17816841	-1.1916335193613434	4.039756146866971	0.37509139539887654
PAC:17816843	0.07374328837539813	4.011709851753308	1
PAC:17816844	1.1957307817973946	3.9543535874209494	0.5000365621694478
PAC:17816845	0	3.894704678667387	1
PAC:17816847	-1.250335032294788	3.95247240021351	0.5000365621694478
PAC:17816848	0.43918350336175666	3.9813856416841205	0.9999999999999473
PAC:17816849	-0.8370401256718036	3.9265236640177004	1
PAC:17816850	1.3227854775717542	4.0599293746716105	0.37509139539887654
PAC:17816851	0.7634859275611021	3.9258465289970146	1
PAC:17816852	0.7971062495702685	4.012457127934981	0.6250548372392698
PAC:17816853	0	3.894704678667387	1
PAC:17816854	0.7832397576130982	3.9261332510452434	1
PAC:17816859	0	3.894704678667387	1
PAC:17816863	0	3.894704678667387	1
